,user_id,food_id,rating,users_frequency,items_frequency
36878,538563,71109,4,20,150
36879,64683,71109,4,29,150
36880,128447,71109,5,93,150
36881,135470,71109,1,473,150
36882,269521,71109,5,304,150
36883,8688,71109,5,754,150
36884,84038,71109,5,36,150
36885,130663,71109,5,371,150
36886,542891,71109,4,58,150
36887,593726,71109,4,138,150
36888,158966,71109,5,49,150
36891,165206,71109,5,21,150
36894,437767,71109,4,35,150
36897,81611,71109,5,153,150
36899,64583,71109,4,201,150
36900,179757,71109,5,39,150
36902,140132,71109,4,1109,150
36903,47559,71109,5,581,150
36904,1048246,71109,5,45,150
36907,121985,71109,4,99,150
36908,852529,71109,4,31,150
36911,199792,71109,5,274,150
36912,480935,71109,3,20,150
36913,256795,71109,5,165,150
36918,870705,71109,5,137,150
36919,47510,71109,4,444,150
36920,251626,71109,0,89,150
36927,383346,71109,5,3340,150
36930,176615,71109,5,1392,150
36933,709902,71109,4,22,150
36934,54187,71109,5,45,150
36936,512309,71109,5,174,150
36938,241892,71109,5,27,150
36940,735704,71109,5,32,150
36947,98919,71109,4,186,150
36964,1060667,71109,5,181,150
36969,546022,71109,5,32,150
36990,33159,71109,5,445,150
37046,678857,230385,5,119,47
37053,386849,230385,5,138,47
37054,663171,230385,5,39,47
37059,58104,230385,4,2050,47
37060,2426491,230385,5,43,47
37061,345380,230385,4,43,47
37062,1516722,230385,5,31,47
37064,327938,230385,5,47,47
37067,1802849661,230385,5,283,47
37072,2001362355,230385,5,52,47
37084,2574795,230385,3,38,47
37090,2001297534,230385,5,52,47
37216,113941,150046,5,187,54
37217,209255,150046,5,250,54
37218,37721,150046,5,31,54
37220,56112,150046,5,367,54
37221,326540,150046,5,23,54
37223,345234,150046,5,35,54
37224,302094,150046,4,200,54
37225,312577,150046,5,197,54
37226,262312,150046,5,170,54
37227,306469,150046,4,22,54
37228,185684,150046,4,41,54
37230,593159,150046,5,31,54
37231,481092,150046,5,288,54
37232,226066,150046,5,722,54
37233,343039,150046,5,28,54
37235,25941,150046,5,76,54
37240,627420,150046,5,53,54
37241,222433,150046,4,141,54
37242,209441,150046,5,155,54
37243,247802,150046,5,23,54
37245,44383,150046,5,87,54
37247,28177,150046,4,555,54
37251,930470,150046,3,46,54
37258,158086,150046,4,697,54
37259,55578,150046,5,198,54
37260,465659,150046,5,32,54
37261,55729,150046,4,445,54
37264,532289,150046,5,64,54
37292,236556,138440,5,21,20
37293,19540,138440,5,57,20
37294,148068,138440,0,32,20
37295,209441,138440,5,155,20
37296,169969,138440,5,745,20
37298,199792,138440,4,274,20
37299,25941,138440,5,76,20
37301,292308,138440,4,47,20
37302,180898,138440,5,280,20
37303,941715,138440,5,24,20
37304,847160,138440,4,65,20
37308,475484,138440,5,50,20
37309,422893,138440,4,1085,20
37363,425677,39892,5,95,24
37364,173880,39892,0,173,24
37365,215350,39892,4,98,24
37366,29782,39892,4,661,24
37367,694088,39892,5,41,24
37370,120891,39892,5,28,24
37372,1014979,39892,3,25,24
37375,243474,39892,5,59,24
37378,396078,39892,4,87,24
37503,42720,104703,5,138,63
37504,89831,104703,5,1936,63
37505,121840,104703,5,49,63
37506,41809,104703,5,178,63
37507,155675,104703,3,47,63
37508,168423,104703,5,39,63
37509,28346,104703,4,183,63
37510,73836,104703,5,183,63
37511,269521,104703,5,304,63
37513,394077,104703,5,325,63
37515,517198,104703,2,30,63
37516,463202,104703,3,321,63
37518,231507,104703,5,89,63
37520,679759,104703,4,72,63
37521,448004,104703,5,23,63
37522,537188,104703,5,168,63
37528,67243,104703,5,74,63
37530,396152,104703,5,25,63
37532,194886,104703,5,74,63
37534,108043,104703,5,22,63
37535,171854,104703,5,44,63
37536,1017242,104703,5,21,63
37539,284904,104703,5,63,63
37540,937635,104703,5,281,63
37541,194953,104703,5,25,63
37546,1510644,104703,5,21,63
37548,171084,104703,5,140,63
37549,165755,104703,5,24,63
37552,294000,104703,5,135,63
37558,400708,104703,5,778,63
37615,85018,69709,5,152,45
37616,85826,69709,5,67,45
37617,51224,69709,5,63,45
37621,38745,69709,0,93,45
37623,56251,69709,5,106,45
37627,350750,69709,5,226,45
37629,146486,69709,5,148,45
37631,153750,69709,5,50,45
37632,359220,69709,5,215,45
37633,629291,69709,5,40,45
37634,1049724,69709,4,27,45
37637,67395,69709,5,45,45
37640,716303,69709,5,27,45
37641,1641717,69709,4,28,45
37642,614389,69709,5,117,45
37643,47723,69709,1,63,45
37644,671492,69709,4,20,45
37645,576273,69709,5,107,45
37648,1800054678,69709,4,129,45
37650,117501,69709,5,32,45
37651,1900301,69709,5,65,45
37653,175824,69709,5,50,45
37771,288218,164137,5,215,23
37772,59144,164137,5,55,23
37773,239808,164137,5,58,23
37774,131126,164137,5,1341,23
37775,88099,164137,5,1272,23
37776,257993,164137,5,124,23
37777,211184,164137,5,349,23
37778,145352,164137,5,623,23
37779,219942,164137,5,241,23
37780,37449,164137,5,3743,23
37781,223979,164137,5,428,23
37782,192581,164137,5,550,23
37783,102058,164137,4,513,23
37784,67656,164137,4,1088,23
37785,314579,164137,5,169,23
37786,151325,164137,5,139,23
37787,356062,164137,5,421,23
37788,536106,164137,5,28,23
37789,321999,164137,5,101,23
37790,93911,164137,5,73,23
37791,460058,164137,5,99,23
37792,1072593,164137,5,1361,23
37793,169430,164137,5,2694,23
37854,28455,64149,5,70,91
37855,8629,64149,5,425,91
37856,39389,64149,5,21,91
37862,20754,64149,5,333,91
37863,41809,64149,5,178,91
37866,55166,64149,5,25,91
37867,89831,64149,5,1936,91
37868,101034,64149,5,112,91
37870,103224,64149,5,47,91
37872,104600,64149,5,62,91
37873,15892,64149,5,43,91
37874,147109,64149,4,80,91
37875,115853,64149,5,110,91
37876,64934,64149,5,82,91
37877,172256,64149,5,40,91
37878,22015,64149,5,509,91
37879,119466,64149,5,427,91
37881,110125,64149,5,37,91
37882,182624,64149,5,174,91
37883,308434,64149,5,166,91
37884,361489,64149,5,34,91
37885,146047,64149,5,201,91
37886,415204,64149,5,72,91
37889,366048,64149,4,29,91
37891,294705,64149,5,43,91
37892,366396,64149,5,34,91
37893,294000,64149,5,135,91
37894,48920,64149,5,52,91
37897,158086,64149,5,697,91
37898,150281,64149,5,140,91
37899,1198738,64149,5,21,91
37900,341338,64149,5,26,91
37901,429104,64149,5,32,91
37903,244082,64149,5,38,91
37908,39394,64149,4,74,91
37909,416985,64149,5,241,91
37910,780028,64149,5,36,91
37912,132383,64149,5,106,91
37913,744898,64149,5,32,91
37914,1063227,64149,3,32,91
37915,10404,64149,5,134,91
37917,156783,64149,5,47,91
37918,571308,64149,5,74,91
37919,679759,64149,4,72,91
37921,140132,64149,5,1109,91
37924,238113,64149,4,106,91
37929,198154,64149,4,473,91
37930,789516,64149,5,250,91
37931,63232,64149,4,50,91
37935,120121,64149,5,101,91
37936,128473,64149,5,2171,91
37941,439797,64149,5,249,91
37997,377499,118027,4,87,25
37998,252727,118027,4,47,25
37999,168462,118027,4,511,25
38000,482812,118027,5,73,25
38003,160974,118027,5,770,25
38004,322381,118027,4,148,25
38006,494084,118027,4,226,25
38008,179133,118027,5,740,25
38009,518581,118027,5,110,25
38010,718620,118027,5,218,25
38015,1531249,118027,5,77,25
38017,222564,118027,4,1088,25
38019,6651,118027,5,221,25
38020,65631,118027,5,87,25
38058,65056,101925,5,396,43
38061,140331,101925,5,45,43
38062,67656,101925,4,1088,43
38065,377499,101925,5,87,43
38066,585176,101925,5,20,43
38067,232190,101925,5,87,43
38069,768039,101925,5,84,43
38071,283390,101925,5,344,43
38072,202432,101925,5,34,43
38073,198962,101925,5,49,43
38074,377070,101925,5,160,43
38076,267241,101925,5,24,43
38077,56463,101925,5,300,43
38078,776876,101925,5,27,43
38079,33135,101925,5,39,43
38083,50509,101925,4,426,43
38091,226867,101925,5,315,43
38092,167782,101925,0,43,43
38094,877529,101925,5,28,43
38095,134903,101925,5,28,43
38098,2882755,101925,5,21,43
38110,102602,75751,5,43,64
38111,30716,75751,5,158,64
38112,41809,75751,5,178,64
38113,143387,75751,5,24,64
38114,115321,75751,5,26,64
38115,118163,75751,4,102,64
38116,91392,75751,5,486,64
38118,37868,75751,5,192,64
38120,157785,75751,5,50,64
38123,98919,75751,5,186,64
38125,291235,75751,5,36,64
38129,190402,75751,4,31,64
38131,442276,75751,5,31,64
38132,145352,75751,4,623,64
38135,143001,75751,5,33,64
38136,1072593,75751,5,1361,64
38137,9717,75751,5,68,64
38138,485728,75751,5,187,64
38139,460048,75751,5,80,64
38140,1179773,75751,5,53,64
38141,373018,75751,5,76,64
38142,440324,75751,5,454,64
38144,889914,75751,5,50,64
38147,502207,75751,5,22,64
38148,328467,75751,3,36,64
38149,963934,75751,5,96,64
38151,46104,75751,4,105,64
38155,890187,75751,5,61,64
38157,477308,75751,0,55,64
38158,68460,75751,5,467,64
38163,1365025,75751,4,196,64
38166,305531,75751,5,1683,64
38167,198154,75751,4,473,64
38168,464080,75751,5,761,64
38314,402559,100298,5,204,29
38315,6357,100298,5,899,29
38316,13029,100298,5,66,29
38317,303427,100298,5,73,29
38318,146486,100298,5,148,29
38321,486648,100298,5,89,29
38323,168462,100298,5,511,29
38328,517298,100298,5,26,29
38329,91724,100298,5,65,29
38330,870390,100298,5,32,29
38332,385423,100298,4,49,29
38333,469903,100298,5,580,29
38334,424680,100298,5,4469,29
38335,153067,100298,5,89,29
38336,203325,100298,5,127,29
38339,129255,100298,5,37,29
38410,129201,137923,5,249,25
38411,4470,137923,5,1764,25
38412,35526,137923,5,317,25
38415,180898,137923,5,280,25
38416,168771,137923,5,39,25
38417,246898,137923,5,25,25
38418,255338,137923,4,153,25
38419,215898,137923,5,128,25
38420,68526,137923,5,265,25
38422,40576,137923,5,22,25
38423,377161,137923,5,113,25
38424,666829,137923,5,21,25
38425,426156,137923,4,29,25
38426,211577,137923,5,34,25
38427,947293,137923,5,30,25
38430,394077,137923,5,325,25
38432,140132,137923,5,1109,25
38466,29196,19012,5,861,49
38467,37636,19012,4,608,49
38468,35526,19012,5,317,49
38469,41874,19012,5,28,49
38470,49482,19012,4,32,49
38472,29956,19012,5,116,49
38473,124662,19012,5,23,49
38474,55380,19012,4,209,49
38475,37449,19012,5,3743,49
38476,91392,19012,5,486,49
38478,17803,19012,5,944,49
38479,168462,19012,5,511,49
38480,195750,19012,5,89,49
38481,189280,19012,5,167,49
38483,442988,19012,5,231,49
38484,394077,19012,5,325,49
38485,380162,19012,1,43,49
38487,340130,19012,5,249,49
38489,200862,19012,5,175,49
38493,427184,19012,5,337,49
38497,852554,19012,5,219,49
38498,226863,19012,5,1877,49
38499,762775,19012,5,42,49
38500,572152,19012,2,57,49
38501,1186940,19012,5,42,49
38505,303545,19012,5,61,49
38506,439797,19012,5,249,49
38507,653438,19012,5,847,49
38508,140132,19012,5,1109,49
38511,165933,19012,5,258,49
38595,360437,215501,4,272,39
38596,62562,215501,5,95,39
38597,430471,215501,5,463,39
38598,29782,215501,5,661,39
38599,353579,215501,5,535,39
38600,666723,215501,5,106,39
38601,89831,215501,5,1936,39
38602,126104,215501,5,231,39
38603,113941,215501,5,187,39
38604,383346,215501,5,3340,39
38605,165933,215501,4,258,39
38606,88099,215501,4,1272,39
38607,538524,215501,5,109,39
38608,11297,215501,5,310,39
38609,197023,215501,5,961,39
38610,337963,215501,4,355,39
38611,362919,215501,5,112,39
38612,185446,215501,5,303,39
38613,141293,215501,4,337,39
38614,736554,215501,5,179,39
38615,323186,215501,5,767,39
38616,269480,215501,5,345,39
38617,192581,215501,5,550,39
38618,537937,215501,5,751,39
38619,70073,215501,5,196,39
38620,212609,215501,4,474,39
38621,53959,215501,5,252,39
38622,60124,215501,5,212,39
38623,678366,215501,5,341,39
38624,280271,215501,5,1302,39
38625,621626,215501,4,290,39
38626,65502,215501,5,563,39
38627,131126,215501,5,1341,39
38628,560491,215501,5,852,39
38629,96177,215501,5,419,39
38630,482933,215501,5,687,39
38631,526666,215501,4,528,39
38632,107135,215501,5,1166,39
38812,107651,146320,5,242,28
38814,6651,146320,5,221,28
38817,35714,146320,5,30,28
38819,39301,146320,5,127,28
38824,55623,146320,5,28,28
38826,64583,146320,5,201,28
38827,358796,146320,5,241,28
38828,401564,146320,5,20,28
38829,421511,146320,5,60,28
38830,60304,146320,5,37,28
38831,74281,146320,4,155,28
38833,330545,146320,5,528,28
38834,383346,146320,5,3340,28
38836,755869,146320,4,28,28
38837,440324,146320,5,454,28
38838,378553,146320,5,22,28
39016,386585,318659,5,800,21
39017,760063,318659,5,23,21
39018,376098,318659,5,148,21
39019,488441,318659,5,166,21
39020,498271,318659,5,1800,21
39021,311625,318659,5,177,21
39026,866963,318659,5,107,21
39028,128473,318659,5,2171,21
39029,50969,318659,4,520,21
39030,173579,318659,5,667,21
39082,54187,33570,5,45,20
39083,55578,33570,5,198,20
39084,36944,33570,5,257,20
39086,173579,33570,5,667,20
39087,110135,33570,5,59,20
39088,142386,33570,5,48,20
39089,37868,33570,5,192,20
39090,51011,33570,5,276,20
39091,463202,33570,5,321,20
39092,169166,33570,5,32,20
39093,229524,33570,5,134,20
39094,332909,33570,5,68,20
39097,298447,33570,5,121,20
39098,4470,33570,5,1764,20
39101,28177,33570,5,555,20
39298,85873,156049,5,95,20
39299,168462,156049,5,511,20
39300,54243,156049,5,43,20
39301,83682,156049,5,20,20
39302,138047,156049,5,82,20
39304,10033,156049,5,193,20
39307,240668,156049,3,78,20
39308,445492,156049,4,73,20
39312,822808,156049,5,33,20
39313,599741,156049,5,23,20
39315,146047,156049,5,201,20
39316,1135521,156049,4,37,20
39317,1056692,156049,3,268,20
39329,165217,95216,0,52,41
39333,188119,95216,5,179,41
39334,269198,95216,5,44,41
39335,209983,95216,5,176,41
39339,252816,95216,5,171,41
39340,203717,95216,5,68,41
39343,255338,95216,5,153,41
39344,71421,95216,5,21,41
39345,145599,95216,4,36,41
39347,46660,95216,5,168,41
39348,394077,95216,5,325,41
39350,222696,95216,4,102,41
39351,312577,95216,5,197,41
39353,151418,95216,5,28,41
39354,41706,95216,5,53,41
39358,589729,95216,5,40,41
39364,421546,95216,5,40,41
39569,176843,150809,4,46,24
39570,446143,150809,4,434,24
39573,313014,150809,4,42,24
39574,346860,150809,4,116,24
39577,298070,150809,5,27,24
39585,116137,150809,4,21,24
39586,693345,150809,5,178,24
39587,673444,150809,4,238,24
39590,1636470,150809,5,56,24
39591,230102,150809,5,144,24
39717,25455,17566,5,132,141
39721,31261,17566,5,35,141
39725,50643,17566,5,46,141
39726,8688,17566,5,754,141
39727,7108,17566,5,205,141
39728,46660,17566,5,168,141
39731,30435,17566,5,43,141
39734,37779,17566,5,623,141
39739,85018,17566,5,152,141
39741,176574,17566,5,21,141
39745,36187,17566,5,61,141
39746,188204,17566,5,32,141
39747,193516,17566,5,259,141
39748,237330,17566,5,185,141
39749,199213,17566,5,114,141
39750,252816,17566,5,171,141
39753,153401,17566,4,36,141
39754,317004,17566,5,48,141
39757,511388,17566,5,38,141
39759,222564,17566,4,1088,141
39761,229850,17566,5,203,141
39763,58210,17566,4,22,141
39766,328235,17566,5,45,141
39767,143946,17566,2,26,141
39771,455539,17566,5,120,141
39772,456158,17566,5,29,141
39775,39301,17566,5,127,141
39776,298757,17566,5,30,141
39778,477411,17566,5,101,141
39782,158446,17566,5,62,141
39785,182358,17566,5,119,141
39786,15572,17566,4,149,141
39787,95743,17566,5,1491,141
39788,246844,17566,5,183,141
39789,177435,17566,5,73,141
39790,651379,17566,3,20,141
39791,593513,17566,5,233,141
39792,860079,17566,5,434,141
39794,672478,17566,5,22,141
39797,983811,17566,5,33,141
39798,847160,17566,4,65,141
39800,126440,17566,5,1045,141
39801,122087,17566,5,38,141
39807,362986,17566,5,20,141
39814,623399,17566,5,96,141
39816,1141377,17566,5,35,141
39817,379033,17566,5,79,141
39824,369715,17566,5,1611,141
39827,439797,17566,4,249,141
39832,79636,17566,4,31,141
39835,870705,17566,5,137,141
39838,165217,17566,0,52,141
39842,337963,17566,5,355,141
39844,1122161,17566,5,105,141
39846,422609,17566,0,72,141
39850,140132,17566,5,1109,141
39852,253974,17566,0,184,141
40024,27783,58598,5,432,43
40026,13483,58598,5,692,43
40027,104295,58598,5,1255,43
40029,65056,58598,5,396,43
40031,91392,58598,5,486,43
40032,331472,58598,5,44,43
40033,237201,58598,5,20,43
40034,209255,58598,5,250,43
40037,137838,58598,5,65,43
40039,852554,58598,5,219,43
40040,579298,58598,5,137,43
40041,626995,58598,4,63,43
40042,441981,58598,5,64,43
40043,278578,58598,5,58,43
40045,706608,58598,5,269,43
40047,140271,58598,3,20,43
40049,311003,58598,5,246,43
40050,463202,58598,5,321,43
40051,135872,58598,5,52,43
40052,283834,58598,4,59,43
40054,689332,58598,5,64,43
40055,484436,58598,5,28,43
40056,68904,58598,5,27,43
40059,284180,58598,5,218,43
40060,60260,58598,4,245,43
40061,283390,58598,5,344,43
40062,693345,58598,5,178,43
40064,494084,58598,5,226,43
40066,765437,58598,5,55,43
40068,169969,77291,5,745,32
40070,305187,77291,5,27,32
40079,58762,77291,5,37,32
40081,404046,77291,5,28,32
40083,88099,77291,5,1272,32
40087,125458,77291,5,201,32
40088,160974,77291,5,770,32
40091,1384367,77291,5,48,32
40092,1072593,77291,5,1361,32
40097,2799450,77291,5,23,32
40098,2868191,77291,5,24,32
40119,47341,35177,5,26,34
40120,45524,35177,5,104,34
40123,382203,35177,3,176,34
40125,209747,35177,5,821,34
40126,294700,35177,5,62,34
40127,137911,35177,5,242,34
40128,62264,35177,4,149,34
40129,53932,35177,4,909,34
40131,242809,35177,5,75,34
40132,176615,35177,5,1392,34
40133,347822,35177,4,95,34
40134,288218,35177,5,215,34
40139,214991,35177,4,55,34
40140,246844,35177,4,183,34
40141,174096,35177,4,1180,34
40142,285039,35177,3,425,34
40144,788914,35177,5,29,34
40148,1175362,35177,5,104,34
40189,515278,266209,5,79,25
40190,47892,266209,4,1093,25
40191,329769,266209,5,546,25
40192,498271,266209,5,1800,25
40193,89831,266209,5,1936,25
40194,197023,266209,5,961,25
40195,874900,266209,5,40,25
40197,226863,266209,4,1877,25
40198,437294,266209,5,22,25
40200,440324,266209,5,454,25
40201,1168148,266209,5,64,25
40202,930470,266209,3,46,25
40203,382071,266209,4,696,25
40204,869184,266209,5,409,25
40205,241241,266209,4,47,25
40206,112864,266209,4,157,25
40207,343228,266209,3,50,25
40208,401260,266209,5,28,25
40210,1365025,266209,3,196,25
40211,50509,266209,5,426,25
40213,1179225,266209,5,944,25
40285,41487,33434,5,23,42
40288,117501,33434,5,32,42
40289,68884,33434,5,266,42
40290,37449,33434,5,3743,42
40292,174991,33434,5,213,42
40293,101823,33434,5,876,42
40294,177933,33434,5,188,42
40295,36944,33434,5,257,42
40296,86072,33434,5,46,42
40297,29782,33434,5,661,42
40299,230557,33434,4,120,42
40300,101919,33434,5,54,42
